date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2019-10-02,153862,146093,141196,137358,136644,138780,150557,169814,179330,185309,188370,191663,196314,197352,192361,188910,187333,186431,182902,181619,193546,191056,172934,158669.0
2019-10-03,150828,143842,139034,136757,135455,137861,148209,167199,176680,182342,184745,187308,191230,192061,187844,184732,183866,182582,180581,179639,191817,189102,171387,157506.0
2019-10-04,150366,142756,137883,135767,135420,136569,148165,167957,176796,182470,187279,190334,193817,195266,190163,185265,183459,181936,178607,177598,187971,184294,168192,156592.0
2019-10-05,149972,142227,135812,132153,130339,129997,131874,138585,144236,155658,165082,168773,171159,172516,168963,161224,156713,154379,152577,154093,166604,166727,155833,144635.0
2019-10-06,137552,130071,123589,120228,118765,118506,119278,122220,124697,134085,144401,150778,153192,157135,155832,149163,144648,142677,142196,146690,163432,165295,156019,146116.0
2019-10-07,137830,130795,126101,124658,125151,128130,142119,164217,174561,179955,184108,188201,191563,193720,189133,185684,184181,183945,180536,181774,192919,190917,172417,157036.0
2019-10-08,148656,141512,136467,135067,133857,135956,148366,168864,177679,183085,186727,191547,195881,199298,194307,189760,189095,189206,186260,186166,197983,192710,174300,159136.0
2019-10-09,150756,143333,137287,135873,134965,136414,146617,164590,173848,178639,182668,185535,190488,191871,187395,182947,181435,181219,178319,178729,190709,187569,170897,156168.0
2019-10-10,149040,142255,137162,135165,134364,136374,148506,167602,177602,182740,187299,189453,192367,194924,189990,186388,186073,185151,181792,182749,194348,190284,172810,159405.0
2019-10-11,151149,144890,140636,136015,134479,136178,146843,166683,176592,180906,185180,188187,191341,192077,187361,182116,180209,179236,176519,178732,188671,183871,168537,155998.0
2019-10-12,148174,140598,134337,129811,127962,125129,126587,131074,135789,146233,155825,159466,161281,162790,159840,153710,147844,146231,144867,149256,162657,163047,153164,145642.0
2019-10-13,136610,129768,124007,118899,117539,117123,118945,123019,123823,132500,142215,147878,151001,153978,154586,147158,142437,140796,140337,147628,163771,163831,156120,146150.0
2019-10-14,136976,129818,125658,123805,123357,126428,141889,165692,178280,184024,187868,190368,192957,193698,186908,182233,181686,181171,179320,182204,192410,187322,168975,154104.0
2019-10-15,146283,139856,135030,133152,132004,134807,145954,166196,177132,181421,184030,185596,187485,187440,181132,176838,175440,175192,173192,177911,191165,186555,169999,155145.0
2019-10-16,146168,139508,134453,131655,131162,133231,145561,167492,179730,182434,185594,186600,188796,189129,183640,180509,178786,177753,175909,181739,194503,189845,172041,156895.0
2019-10-17,148418,140805,135790,133871,133021,134391,145256,166763,178377,183397,186376,188017,190384,190983,185147,180617,179759,179136,177542,182266,194029,188569,171889,157559.0
2019-10-18,148793,141250,135794,133973,132723,134746,146188,165192,176076,180268,183627,185733,186472,186866,180972,175378,172878,172200,171582,175942,186716,180874,166901,155084.0
2019-10-19,146916,138991,132555,129590,127413,127019,129182,136698,142649,153015,162036,165443,168079,168358,165600,157274,152621,151547,151814,158534,169775,167899,155243,145896.0
2019-10-20,137020,128501,123132,119663,117050,117141,118969,122877,125915,132627,143668,149277,151772,154091,153497,143624,138190,136887,138682,147893,162969,163079,154119,144321.0
2019-10-21,133818,127075,122512,120927,121204,124562,139729,163021,178550,182459,186742,188430,189328,187523,182315,177447,175268,174661,174894,182361,194591,189936,171497,156612.0
2019-10-22,147245,138143,132990,130453,129964,132456,145237,167866,184060,189003,192103,193951,195603,194709,189346,185378,183548,182736,182285,189858,199538,194666,176114,160789.0
2019-10-23,148952,140229,134293,131273,131251,133682,146056,168584,186213,189980,193058,194509,197320,197112,191232,186482,183830,182715,182534,190982,201792,196682,178384,163681.0
2019-10-24,151392,143232,137101,134202,134059,135730,148369,171433,187212,189581,192439,192722,193942,191342,185491,181596,179686,178166,177067,185722,198355,195513,179290,164105.0
2019-10-25,152757,143684,137718,134698,133475,135405,147919,170949,186487,190724,192106,192386,192145,190545,184452,180117,177446,174671,173918,180743,190741,187444,172248,159263.0
2019-10-26,150606,140600,133250,128825,127600,126508,129713,136631,145613,156692,165270,166541,166106,166413,163403,156050,151391,148957,149030,157181,167532,167190,157267,148139.0
2019-10-27,138999,129882,243671,116876,115487,116213,118550,121824,127532,139965,146847,149227,148707,151338,150437,143698,139486,139743,149385,160924,165161,163839,155240,143319.0
2019-10-28,133517,127728,123640,122425,122731,127277,142854,163906,176267,182542,184591,186064,187159,188361,182935,179729,178030,178467,186837,194474,196093,188857,170408,156462.0
2019-10-29,146417,139364,134458,132220,132707,134843,148067,167936,179797,185521,187980,188712,189507,190542,184955,180821,180136,181230,188422,194725,195752,189574,172265,157752.0
2019-10-30,147442,139893,135037,132974,132761,134907,148119,168315,178968,184415,186215,187721,189801,190476,185556,182641,180301,181661,189536,193276,193077,187192,170577,157092.0
2019-10-31,148025,141287,135198,133272,132290,134021,146674,164378,175764,182225,184510,185578,189028,190141,184673,179420,176846,176634,183472,187721,185028,179113,164712,153470.0
2019-11-01,145855,139180,132593,128567,126274,125167,126326,130317,131961,142737,150944,153307,155007,157631,156337,149099,144302,142812,152739,158728,161029,159511,152430,143706.0
2019-11-02,135676,127709,122269,119140,118027,118273,122620,127535,133732,147308,155741,158002,158182,161764,159509,150849,146776,146501,156919,161586,163809,161767,152683,143399.0
2019-11-03,135992,126375,120141,117091,115947,115333,117528,119125,123166,133729,142852,146955,147423,149825,150176,142101,137442,137145,149324,158265,162173,162003,154870,144306.0
2019-11-04,135683,128045,124232,122076,122552,125681,141236,161913,174712,183370,186777,189151,190269,190613,185751,181285,178722,179519,187521,193974,194984,188677,172164,158260.0
2019-11-05,149205,141126,136108,132488,131944,135054,149040,170251,180902,187018,189158,190580,191807,192327,187599,183428,180715,181012,191022,196762,198421,192719,175776,159860.0
2019-11-06,150429,142183,136389,134421,133975,137094,151025,171721,182831,188182,189810,190362,191113,191533,185691,181280,179905,181493,190700,197439,200403,193886,177936,161585.0
2019-11-07,152359,143968,138299,135610,135440,137940,152998,174080,185171,191015,193337,193251,194797,195543,188974,185721,184570,186304,197050,203235,204606,197737,180922,166749.0
2019-11-08,156557,147398,141784,139471,138628,141827,155576,177126,189839,196865,198950,198946,200046,198604,192327,187100,185266,186001,196149,201290,201012,195249,180725,167662.0
2019-11-09,156626,146804,139237,134421,133261,132695,136049,142626,150412,165425,174323,176160,175263,175526,172622,166463,163072,163160,173733,178432,179122,176861,168150,156790.0
2019-11-10,144481,133869,127695,123575,121147,121716,123551,127286,130394,142555,153891,158631,158626,160174,160554,154158,149481,150377,163117,171921,177662,176607,170588,158150.0
2019-11-11,145366,137256,131818,129024,128616,133769,150130,175795,191666,201057,205741,205964,206532,205740,199681,195134,193861,195004,203801,209868,211489,206357,190272,172016.0
2019-11-12,158609,148892,142875,140154,139018,143365,156483,181512,196677,203367,204764,204199,202844,202079,195856,192666,191337,192218,204924,210984,213105,207626,191179,172576.0
2019-11-13,160249,150341,143112,140720,139838,143095,157752,183671,197563,203073,206326,207415,205629,204389,198259,193765,191404,192392,205148,210777,214131,205226,189599,172924.0
2019-11-14,159302,148869,143234,140017,139188,143136,158595,182077,196642,204354,207880,211341,212140,211959,205523,203032,200830,203467,213599,218118,219234,212718,195462,177547.0
2019-11-15,164190,154168,145496,142566,141530,145452,161872,187073,201085,208669,213533,212505,212315,209641,202952,198074,198200,200022,211610,214082,212287,206116,191364,176158.0
2019-11-16,164753,153989,144992,139249,137930,137493,141324,149532,158951,175197,186136,187709,185064,183821,180930,174238,169550,171004,183475,188582,191307,189907,179982,167827.0
2019-11-17,155504,142961,134089,128583,127149,126588,129662,134025,137374,150362,164413,171542,173960,177136,177167,169214,163762,164478,177237,184468,189457,188506,179823,167022.0
2019-11-18,151516,140548,133019,130219,130560,136775,154834,183071,200858,209308,211615,210936,208788,209497,204633,201484,199781,202514,214496,220048,221254,215317,198086,179467.0
2019-11-19,164409,152970,146592,143550,143278,147035,162584,190783,208308,216900,217430,215812,213026,212308,207312,204244,203169,207328,220742,223995,225762,219187,200961,181392.0
2019-11-20,167001,156460,148534,144890,144741,148348,163968,190963,209363,215898,218011,218209,218246,216488,211609,208908,208081,211336,220656,223884,224098,217428,200560,181482.0
2019-11-21,167282,155193,148355,145619,145096,149023,164382,191306,207481,214843,217698,217125,217567,216753,211140,207633,206855,208977,220327,220930,223179,218344,202205,182989.0
2019-11-22,168439,156817,148876,146047,145893,148458,164636,191665,207201,215667,220883,220473,220417,219219,211995,206968,204715,206098,213867,215203,214100,207753,193970,177753.0
2019-11-23,163746,152410,144402,139595,137641,136080,138829,146554,155796,171844,183124,184599,183686,183967,180166,172506,166928,167281,179354,183658,186391,185135,177202,165651.0
2019-11-24,152786,140535,132281,128056,125683,125054,127240,130647,134938,147148,160033,164802,164236,166132,166388,159879,156450,157809,172218,180739,186838,186242,179096,165234.0
2019-11-25,149885,140109,133652,131473,131327,135836,154199,182366,199225,205622,206877,205347,205832,205255,199997,197104,196254,199348,210060,212394,214180,208587,192230,174117.0
2019-11-26,160742,150276,143827,141098,140868,144288,160029,186831,201206,206770,207124,206592,205109,206047,200611,196233,194523,198392,208281,211370,212231,207099,191869,174256.0
2019-11-27,161563,151894,143573,139912,138852,142037,158050,183614,197100,201762,202778,201619,201247,200994,195831,193034,191353,193958,204779,206481,209544,205462,190044,172508.0
2019-11-28,159649,150039,142582,139841,139091,142745,157296,182485,195948,201048,203099,202518,202087,202359,196454,193948,192786,195459,205317,209052,210911,205446,191544,173808.0
2019-11-29,161097,150122,144041,140856,139434,143499,157311,182275,194924,199952,202049,201126,200130,198208,191801,187855,185524,188939,198728,200365,200469,195992,184287,170529.0
2019-11-30,160043,148895,140882,136757,133297,133488,136820,144514,153565,167008,174954,177007,174291,174530,171571,163964,159549,159964,172617,175688,176764,177418,168815,158164.0
2019-12-01,146499,135866,129465,125261,124048,122755,125760,129779,133721,145569,157542,163606,163962,166260,166885,159430,155123,158046,169595,175431,181482,180769,172323,159671.0
2019-12-02,145319,136674,130172,128464,128232,133320,150820,178647,195235,202518,205272,205265,204270,204152,199198,196540,195391,198526,208031,210534,212171,207230,189746,171069.0
2019-12-03,157627,146703,139531,136684,136892,140577,155707,183214,198988,206417,209193,208777,208142,209033,204429,200158,200142,203263,211825,215028,216578,212681,196042,176713.0
2019-12-04,162621,151513,143277,139835,138808,142405,158249,185085,201786,209459,212550,212606,212203,212646,207034,204286,203796,205934,213719,214953,217836,212762,195725,176541.0
2019-12-05,162845,150739,143771,140424,140281,144123,159344,186889,202252,208312,212303,210831,209525,208048,202517,199094,199425,201257,209415,209559,209324,205932,192465,177069.0
2019-12-06,166520,154058,144433,140153,137278,136629,138577,145294,150819,161786,173192,177342,176173,176329,174968,166948,163251,164252,175985,180205,182945,182868,178155,167091.0
2019-12-07,154992,142803,134384,130015,128116,128712,134007,141908,149651,163719,174788,176565,173994,173543,171915,166608,161971,163490,176416,179516,183286,182528,175566,164978.0
2019-12-08,152757,141030,131582,127054,123930,123675,126167,131001,134877,145986,159006,164954,164999,165428,165128,159532,155879,157902,168932,175330,181453,181603,175517,161562.0
2019-12-09,148157,137101,130864,126418,125712,130177,143202,161693,172992,183731,190085,192185,192060,192535,189411,184989,181790,183813,195379,200403,204155,201939,188325,170645.0
2019-12-10,157118,146013,138720,135535,134762,139294,155092,183779,202294,209174,211187,208885,207549,206872,201881,199239,198271,201112,211773,215525,218652,214500,198267,178785.0
2019-12-11,164104,151504,144438,141580,140627,144559,160076,189176,206702,212041,213713,212008,209783,208673,202827,201657,200240,203010,213350,217494,220535,216362,199411,179710.0
2019-12-12,165034,152915,145337,141463,140911,145241,161406,189283,206902,213116,215698,215774,214576,215222,211159,209209,209249,213530,221838,223499,224163,219001,202444,183042.0
2019-12-13,168585,156267,147765,143175,142819,146463,162375,188826,204651,209223,210888,210643,208596,209311,201681,196948,195840,198174,205539,207205,205997,202376,188779,174154.0
2019-12-14,162550,151453,143114,137926,135369,135115,137859,147174,156428,170239,180437,181908,180360,179907,177733,171053,166603,168465,180549,183278,185449,184160,176592,165002.0
2019-12-15,152251,140295,131805,126596,123977,123315,127563,133422,138672,149239,162116,167333,166980,169038,169395,162520,159048,159833,173329,179535,186318,186970,179897,165548.0
2019-12-16,150728,139235,132477,129546,129544,134743,152250,181693,200359,205866,209385,210635,210081,209796,203136,199666,198820,201837,210171,212336,214772,210022,193258,174645.0
2019-12-17,161294,149859,143323,140141,139323,143929,159081,185392,202470,207513,210047,210387,208957,209128,202610,199357,198022,198998,208411,212059,215251,211992,197409,177317.0
